
line2
line3

NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	WindVxi	GenPwr	RotSpeed	OoPDefl1	IPDefl1	OoPDefl2	IPDefl2	OoPDefl3	IPDefl3	RootFxc1	RootFyc1	RootFzc1	RotTorq
   (sec)	(m/sec)	(kW)	(rpm)	(m)	(m)	(m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kNm)
4.513799999999999812e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.190000000000000391e+00 -8.235000000000000098e-01 5.376000000000000334e+00 -8.659999999999999920e-01 5.099000000000000199e+00 -1.274000000000000132e-01 2.625000000000000000e+02 -1.274000000000000057e+02 4.543000000000000114e+02 4.174000000000000000e+03
4.514999999999999858e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.190999999999999837e+00 -8.306999999999999940e-01 5.375000000000000000e+00 -8.592999999999999527e-01 5.097000000000000419e+00 -1.270999999999999908e-01 2.626000000000000227e+02 -1.299000000000000057e+02 4.556000000000000227e+02 4.174000000000000000e+03
4.516299999999999670e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.192999999999999616e+00 -8.377999999999999892e-01 5.373000000000000220e+00 -8.525000000000000355e-01 5.094000000000000306e+00 -1.269000000000000128e-01 2.626999999999999886e+02 -1.323000000000000114e+02 4.570000000000000000e+02 4.173000000000000000e+03
4.517499999999999716e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.195000000000000284e+00 -8.448999999999999844e-01 5.371999999999999886e+00 -8.456000000000000183e-01 5.091999999999999638e+00 -1.267999999999999960e-01 2.628000000000000114e+02 -1.346999999999999886e+02 4.583999999999999773e+02 4.173000000000000000e+03
4.518800000000000239e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.197000000000000064e+00 -8.519999999999999796e-01 5.370000000000000107e+00 -8.386000000000000121e-01 5.089999999999999858e+00 -1.269000000000000128e-01 2.628000000000000114e+02 -1.370999999999999943e+02 4.598999999999999773e+02 4.173000000000000000e+03
4.520000000000000284e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.198999999999999844e+00 -8.589999999999999858e-01 5.368999999999999773e+00 -8.314000000000000279e-01 5.086999999999999744e+00 -1.272000000000000075e-01 2.628999999999999773e+02 -1.395000000000000000e+02 4.613000000000000114e+02 4.173000000000000000e+03
4.521300000000000097e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.200999999999999623e+00 -8.659000000000000030e-01 5.366999999999999993e+00 -8.242000000000000437e-01 5.084999999999999964e+00 -1.275999999999999912e-01 2.631000000000000227e+02 -1.419000000000000057e+02 4.628000000000000114e+02 4.172000000000000000e+03
4.522500000000000142e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.203000000000000291e+00 -8.728000000000000203e-01 5.365999999999999659e+00 -8.168999999999999595e-01 5.083000000000000185e+00 -1.282000000000000084e-01 2.631999999999999886e+02 -1.443000000000000114e+02 4.643999999999999773e+02 4.172000000000000000e+03
4.523799999999999955e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.205000000000000071e+00 -8.796000000000000485e-01 5.363999999999999879e+00 -8.095999999999999863e-01 5.081000000000000405e+00 -1.288999999999999868e-01 2.633999999999999773e+02 -1.465999999999999943e+02 4.658999999999999773e+02 4.172000000000000000e+03
4.525000000000000000e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.206999999999999851e+00 -8.862999999999999767e-01 5.363000000000000433e+00 -8.021000000000000352e-01 5.078999999999999737e+00 -1.297000000000000097e-01 2.635000000000000000e+02 -1.489000000000000057e+02 4.675000000000000000e+02 4.172000000000000000e+03
4.526299999999999812e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.208999999999999631e+00 -8.930000000000000160e-01 5.360999999999999766e+00 -7.945999999999999730e-01 5.075999999999999623e+00 -1.307999999999999996e-01 2.635000000000000000e+02 -1.511999999999999886e+02 4.691999999999999886e+02 4.171000000000000000e+03
4.527499999999999858e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.211000000000000298e+00 -8.994999999999999662e-01 5.360000000000000320e+00 -7.870000000000000329e-01 5.073999999999999844e+00 -1.318999999999999895e-01 2.636000000000000227e+02 -1.534000000000000057e+02 4.708000000000000114e+02 4.171000000000000000e+03
4.528799999999999670e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.213000000000000078e+00 -9.060000000000000275e-01 5.357999999999999652e+00 -7.793999999999999817e-01 5.073000000000000398e+00 -1.332000000000000128e-01 2.638000000000000114e+02 -1.555999999999999943e+02 4.725000000000000000e+02 4.171000000000000000e+03
4.529999999999999716e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.214999999999999858e+00 -9.123999999999999888e-01 5.355999999999999872e+00 -7.717000000000000526e-01 5.070999999999999730e+00 -1.346999999999999864e-01 2.638999999999999773e+02 -1.578000000000000114e+02 4.741999999999999886e+02 4.171000000000000000e+03
4.531199999999999761e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.216999999999999638e+00 -9.186999999999999611e-01 5.354000000000000092e+00 -7.640000000000000124e-01 5.068999999999999950e+00 -1.363000000000000045e-01 2.640000000000000000e+02 -1.599000000000000057e+02 4.758999999999999773e+02 4.171000000000000000e+03
4.532500000000000284e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.219000000000000306e+00 -9.249000000000000554e-01 5.352999999999999758e+00 -7.562999999999999723e-01 5.067000000000000171e+00 -1.380000000000000115e-01 2.641999999999999886e+02 -1.620000000000000000e+02 4.776000000000000227e+02 4.170000000000000000e+03
4.533800000000000097e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.221000000000000085e+00 -9.308999999999999497e-01 5.350999999999999979e+00 -7.485000000000000542e-01 5.065999999999999837e+00 -1.398999999999999966e-01 2.641999999999999886e+02 -1.640999999999999943e+02 4.793999999999999773e+02 4.170000000000000000e+03
4.535000000000000142e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.222999999999999865e+00 -9.368999999999999551e-01 5.349000000000000199e+00 -7.407000000000000250e-01 5.064000000000000057e+00 -1.418000000000000094e-01 2.643999999999999773e+02 -1.660999999999999943e+02 4.811999999999999886e+02 4.170000000000000000e+03
4.536299999999999955e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.224999999999999645e+00 -9.426999999999999824e-01 5.346000000000000085e+00 -7.329999999999999849e-01 5.062000000000000277e+00 -1.439999999999999891e-01 2.645000000000000000e+02 -1.680999999999999943e+02 4.831000000000000227e+02 4.170000000000000000e+03
4.537500000000000000e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.227000000000000313e+00 -9.484000000000000208e-01 5.344000000000000306e+00 -7.251999999999999558e-01 5.060999999999999943e+00 -1.461999999999999966e-01 2.646999999999999886e+02 -1.700999999999999943e+02 4.850000000000000000e+02 4.170000000000000000e+03
4.538799999999999812e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.229000000000000092e+00 -9.539999999999999591e-01 5.341999999999999638e+00 -7.174000000000000377e-01 5.059000000000000163e+00 -1.486000000000000099e-01 2.648999999999999773e+02 -1.720000000000000000e+02 4.868999999999999773e+02 4.170000000000000000e+03
4.539999999999999858e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.230999999999999872e+00 -9.595000000000000195e-01 5.339999999999999858e+00 -7.096000000000000085e-01 5.057999999999999829e+00 -1.509999999999999953e-01 2.651000000000000227e+02 -1.739000000000000057e+02 4.888000000000000114e+02 4.170000000000000000e+03
4.541299999999999670e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.232999999999999652e+00 -9.647999999999999909e-01 5.336999999999999744e+00 -7.018999999999999684e-01 5.056000000000000050e+00 -1.535999999999999865e-01 2.651999999999999886e+02 -1.758000000000000114e+02 4.908000000000000114e+02 4.170000000000000000e+03
4.542499999999999716e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.235000000000000320e+00 -9.699999999999999734e-01 5.334999999999999964e+00 -6.941000000000000503e-01 5.054999999999999716e+00 -1.562999999999999945e-01 2.653000000000000114e+02 -1.775999999999999943e+02 4.928000000000000114e+02 4.169000000000000000e+03
4.543800000000000239e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.237000000000000099e+00 -9.749999999999999778e-01 5.333000000000000185e+00 -6.864999999999999991e-01 5.054000000000000270e+00 -1.590999999999999914e-01 2.655000000000000000e+02 -1.793000000000000114e+02 4.948000000000000114e+02 4.169000000000000000e+03
4.545000000000000284e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.240000000000000213e+00 -9.798999999999999932e-01 5.330000000000000071e+00 -6.787999999999999590e-01 5.051999999999999602e+00 -1.620999999999999941e-01 2.656000000000000227e+02 -1.810000000000000000e+02 4.968000000000000114e+02 4.169000000000000000e+03
4.546300000000000097e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.240999999999999659e+00 -9.847000000000000197e-01 5.328000000000000291e+00 -6.712000000000000188e-01 5.051000000000000156e+00 -1.650999999999999968e-01 2.658000000000000114e+02 -1.826999999999999886e+02 4.988000000000000114e+02 4.169000000000000000e+03
4.547500000000000142e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.243000000000000327e+00 -9.892999999999999572e-01 5.325999999999999623e+00 -6.636999999999999567e-01 5.049999999999999822e+00 -1.681999999999999884e-01 2.658999999999999773e+02 -1.843000000000000114e+02 5.008999999999999773e+02 4.169000000000000000e+03
4.548799999999999955e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.245000000000000107e+00 -9.937000000000000277e-01 5.323000000000000398e+00 -6.562000000000000055e-01 5.049000000000000377e+00 -1.713999999999999968e-01 2.661000000000000227e+02 -1.859000000000000057e+02 5.030000000000000000e+02 4.169000000000000000e+03
4.550000000000000000e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.246999999999999886e+00 -9.980999999999999872e-01 5.320999999999999730e+00 -6.487000000000000544e-01 5.048000000000000043e+00 -1.746999999999999942e-01 2.663000000000000114e+02 -1.875000000000000000e+02 5.051000000000000227e+02 4.169000000000000000e+03
4.551299999999999812e+01 1.140000000000000036e+01 5.001000000000000000e+03 1.213000000000000078e+01 5.248999999999999666e+00 -1.002000000000000002e+00 5.317999999999999616e+00 -6.412999999999999812e-01 5.046999999999999709e+00 -1.781000000000000083e-01 2.665000000000000000e+02 -1.890000000000000000e+02 5.073000000000000114e+02 4.169000000000000000e+03
4.552499999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.251000000000000334e+00 -1.006000000000000005e+00 5.315999999999999837e+00 -6.340000000000000080e-01 5.046000000000000263e+00 -1.814999999999999947e-01 2.666999999999999886e+02 -1.905000000000000000e+02 5.095000000000000000e+02 4.168000000000000000e+03
4.553799999999999670e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.253000000000000114e+00 -1.010000000000000009e+00 5.312999999999999723e+00 -6.268000000000000238e-01 5.044999999999999929e+00 -1.850999999999999868e-01 2.668999999999999773e+02 -1.919000000000000057e+02 5.118000000000000114e+02 4.168000000000000000e+03
4.554999999999999716e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.254999999999999893e+00 -1.014000000000000012e+00 5.310999999999999943e+00 -6.195000000000000506e-01 5.043999999999999595e+00 -1.887000000000000066e-01 2.671000000000000227e+02 -1.933000000000000114e+02 5.140000000000000000e+02 4.168000000000000000e+03
4.556199999999999761e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.256000000000000227e+00 -1.016999999999999904e+00 5.307999999999999829e+00 -6.124000000000000554e-01 5.043000000000000149e+00 -1.923999999999999877e-01 2.673000000000000114e+02 -1.945999999999999943e+02 5.162000000000000455e+02 4.168000000000000000e+03
4.557500000000000284e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.258000000000000007e+00 -1.020999999999999908e+00 5.304999999999999716e+00 -6.052999999999999492e-01 5.041999999999999815e+00 -1.962000000000000133e-01 2.675000000000000000e+02 -1.959000000000000057e+02 5.185000000000000000e+02 4.168000000000000000e+03
4.558800000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.259999999999999787e+00 -1.024000000000000021e+00 5.301999999999999602e+00 -5.981999999999999540e-01 5.041999999999999815e+00 -2.000000000000000111e-01 2.676999999999999886e+02 -1.971999999999999886e+02 5.207999999999999545e+02 4.168000000000000000e+03
4.560000000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.261999999999999567e+00 -1.026999999999999913e+00 5.299999999999999822e+00 -5.913000000000000478e-01 5.041000000000000369e+00 -2.038999999999999979e-01 2.678999999999999773e+02 -1.984000000000000057e+02 5.231000000000000227e+02 4.168000000000000000e+03
4.561299999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.262999999999999901e+00 -1.030000000000000027e+00 5.296999999999999709e+00 -5.843000000000000416e-01 5.040000000000000036e+00 -2.079000000000000015e-01 2.681000000000000227e+02 -1.995000000000000000e+02 5.253999999999999773e+02 4.168000000000000000e+03
4.562500000000000000e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.264999999999999680e+00 -1.032999999999999918e+00 5.293999999999999595e+00 -5.775000000000000133e-01 5.038999999999999702e+00 -2.119000000000000050e-01 2.683000000000000114e+02 -2.006999999999999886e+02 5.277999999999999545e+02 4.168000000000000000e+03
4.563799999999999812e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.267000000000000348e+00 -1.036000000000000032e+00 5.291000000000000369e+00 -5.706999999999999851e-01 5.038999999999999702e+00 -2.159999999999999976e-01 2.683999999999999773e+02 -2.018000000000000114e+02 5.302000000000000455e+02 4.168000000000000000e+03
4.564999999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.267999999999999794e+00 -1.038999999999999924e+00 5.288000000000000256e+00 -5.638999999999999568e-01 5.038000000000000256e+00 -2.202000000000000068e-01 2.686000000000000227e+02 -2.028000000000000114e+02 5.326000000000000227e+02 4.168000000000000000e+03
4.566299999999999670e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.269999999999999574e+00 -1.040999999999999925e+00 5.285000000000000142e+00 -5.572000000000000286e-01 5.036999999999999922e+00 -2.243999999999999884e-01 2.688000000000000114e+02 -2.038000000000000114e+02 5.350000000000000000e+02 4.168000000000000000e+03
4.567499999999999716e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.272000000000000242e+00 -1.044000000000000039e+00 5.282000000000000028e+00 -5.504999999999999893e-01 5.036999999999999922e+00 -2.286999999999999866e-01 2.690000000000000000e+02 -2.048000000000000114e+02 5.373999999999999773e+02 4.167000000000000000e+03
4.568800000000000239e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.272999999999999687e+00 -1.046000000000000041e+00 5.278999999999999915e+00 -5.439000000000000501e-01 5.035999999999999588e+00 -2.331000000000000016e-01 2.691000000000000227e+02 -2.056999999999999886e+02 5.398999999999999773e+02 4.167000000000000000e+03
4.570000000000000284e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.275000000000000355e+00 -1.048000000000000043e+00 5.277000000000000135e+00 -5.372999999999999998e-01 5.035999999999999588e+00 -2.376000000000000056e-01 2.693000000000000114e+02 -2.065999999999999943e+02 5.423999999999999773e+02 4.167000000000000000e+03
4.571300000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.275999999999999801e+00 -1.050000000000000044e+00 5.274000000000000021e+00 -5.308000000000000496e-01 5.035999999999999588e+00 -2.421000000000000096e-01 2.693999999999999773e+02 -2.074000000000000057e+02 5.447999999999999545e+02 4.167000000000000000e+03
4.572500000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.277999999999999581e+00 -1.052000000000000046e+00 5.270999999999999908e+00 -5.242999999999999883e-01 5.035000000000000142e+00 -2.467000000000000026e-01 2.696000000000000227e+02 -2.081999999999999886e+02 5.472999999999999545e+02 4.167000000000000000e+03
4.573799999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.278999999999999915e+00 -1.054000000000000048e+00 5.267999999999999794e+00 -5.178000000000000380e-01 5.035000000000000142e+00 -2.513000000000000234e-01 2.698000000000000114e+02 -2.089000000000000057e+02 5.498999999999999773e+02 4.166000000000000000e+03
4.575000000000000000e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.280999999999999694e+00 -1.056000000000000050e+00 5.264999999999999680e+00 -5.112999999999999767e-01 5.035000000000000142e+00 -2.560000000000000053e-01 2.698999999999999773e+02 -2.096999999999999886e+02 5.523999999999999773e+02 4.166000000000000000e+03
4.576299999999999812e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.282000000000000028e+00 -1.058000000000000052e+00 5.261999999999999567e+00 -5.049000000000000155e-01 5.035000000000000142e+00 -2.607999999999999763e-01 2.701000000000000227e+02 -2.103000000000000114e+02 5.550000000000000000e+02 4.166000000000000000e+03
4.577499999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.283999999999999808e+00 -1.058999999999999941e+00 5.259000000000000341e+00 -4.984999999999999987e-01 5.035000000000000142e+00 -2.656999999999999917e-01 2.701999999999999886e+02 -2.110000000000000000e+02 5.576000000000000227e+02 4.166000000000000000e+03
4.578799999999999670e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.285000000000000142e+00 -1.060999999999999943e+00 5.256000000000000227e+00 -4.920999999999999819e-01 5.035000000000000142e+00 -2.706000000000000072e-01 2.703999999999999773e+02 -2.115999999999999943e+02 5.601000000000000227e+02 4.166000000000000000e+03
4.579999999999999716e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.286999999999999922e+00 -1.062999999999999945e+00 5.253000000000000114e+00 -4.857000000000000206e-01 5.035000000000000142e+00 -2.756000000000000116e-01 2.705000000000000000e+02 -2.120999999999999943e+02 5.627000000000000455e+02 4.165000000000000000e+03
4.581199999999999761e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.288000000000000256e+00 -1.064000000000000057e+00 5.250000000000000000e+00 -4.793000000000000038e-01 5.035000000000000142e+00 -2.807000000000000051e-01 2.706999999999999886e+02 -2.126999999999999886e+02 5.652999999999999545e+02 4.165000000000000000e+03
4.582500000000000284e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.288999999999999702e+00 -1.064999999999999947e+00 5.246999999999999886e+00 -4.728999999999999870e-01 5.035000000000000142e+00 -2.857999999999999985e-01 2.708000000000000114e+02 -2.130999999999999943e+02 5.678999999999999773e+02 4.165000000000000000e+03
4.583800000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.290000000000000036e+00 -1.066999999999999948e+00 5.243999999999999773e+00 -4.665000000000000258e-01 5.035000000000000142e+00 -2.911000000000000254e-01 2.708999999999999773e+02 -2.135999999999999943e+02 5.705000000000000000e+02 4.165000000000000000e+03
4.585000000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.291999999999999815e+00 -1.068000000000000060e+00 5.241999999999999993e+00 -4.601000000000000090e-01 5.035000000000000142e+00 -2.963000000000000078e-01 2.711000000000000227e+02 -2.140000000000000000e+02 5.731000000000000227e+02 4.165000000000000000e+03
4.586299999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.213000000000000078e+01 5.293000000000000149e+00 -1.068999999999999950e+00 5.238999999999999879e+00 -4.536999999999999922e-01 5.035000000000000142e+00 -3.017000000000000237e-01 2.713000000000000114e+02 -2.144000000000000057e+02 5.757999999999999545e+02 4.165000000000000000e+03
4.587500000000000000e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.293999999999999595e+00 -1.070000000000000062e+00 5.235999999999999766e+00 -4.472999999999999754e-01 5.035999999999999588e+00 -3.071999999999999731e-01 2.713999999999999773e+02 -2.146999999999999886e+02 5.783999999999999773e+02 4.165000000000000000e+03
4.588799999999999812e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.294999999999999929e+00 -1.070999999999999952e+00 5.232999999999999652e+00 -4.408000000000000251e-01 5.035999999999999588e+00 -3.126999999999999780e-01 2.716000000000000227e+02 -2.150999999999999943e+02 5.811000000000000227e+02 4.164000000000000000e+03
4.589999999999999858e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.296000000000000263e+00 -1.072000000000000064e+00 5.230000000000000426e+00 -4.344000000000000083e-01 5.035999999999999588e+00 -3.183000000000000274e-01 2.716999999999999886e+02 -2.153000000000000114e+02 5.837000000000000455e+02 4.164000000000000000e+03
4.591299999999999670e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.296999999999999709e+00 -1.072999999999999954e+00 5.227000000000000313e+00 -4.279000000000000026e-01 5.036999999999999922e+00 -3.240000000000000102e-01 2.718999999999999773e+02 -2.155999999999999943e+02 5.863999999999999773e+02 4.164000000000000000e+03
4.592499999999999716e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.298000000000000043e+00 -1.072999999999999954e+00 5.224000000000000199e+00 -4.213999999999999968e-01 5.036999999999999922e+00 -3.297999999999999821e-01 2.721000000000000227e+02 -2.158000000000000114e+02 5.890000000000000000e+02 4.164000000000000000e+03
4.593800000000000239e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.299000000000000377e+00 -1.074000000000000066e+00 5.221000000000000085e+00 -4.148999999999999910e-01 5.036999999999999922e+00 -3.356000000000000094e-01 2.721999999999999886e+02 -2.160000000000000000e+02 5.917000000000000455e+02 4.164000000000000000e+03
4.595000000000000284e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.299999999999999822e+00 -1.074999999999999956e+00 5.219000000000000306e+00 -4.083999999999999853e-01 5.038000000000000256e+00 -3.416000000000000147e-01 2.723999999999999773e+02 -2.160999999999999943e+02 5.942999999999999545e+02 4.164000000000000000e+03
4.596300000000000097e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.301000000000000156e+00 -1.074999999999999956e+00 5.216000000000000192e+00 -4.018999999999999795e-01 5.038000000000000256e+00 -3.476000000000000201e-01 2.726000000000000227e+02 -2.161999999999999886e+02 5.970000000000000000e+02 4.164000000000000000e+03
4.597500000000000142e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.301999999999999602e+00 -1.076000000000000068e+00 5.213000000000000078e+00 -3.952999999999999847e-01 5.038000000000000256e+00 -3.537000000000000144e-01 2.728000000000000114e+02 -2.161999999999999886e+02 5.997000000000000455e+02 4.164000000000000000e+03
4.598799999999999955e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.302999999999999936e+00 -1.076000000000000068e+00 5.209999999999999964e+00 -3.887999999999999790e-01 5.038999999999999702e+00 -3.598999999999999977e-01 2.728999999999999773e+02 -2.163000000000000114e+02 6.022999999999999545e+02 4.164000000000000000e+03
4.600000000000000000e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.213000000000000078e+01 5.304000000000000270e+00 -1.076000000000000068e+00 5.206999999999999851e+00 -3.821999999999999842e-01 5.038999999999999702e+00 -3.662000000000000255e-01 2.731000000000000227e+02 -2.163000000000000114e+02 6.050000000000000000e+02 4.164000000000000000e+03
4.601299999999999812e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.304000000000000270e+00 -1.076999999999999957e+00 5.203999999999999737e+00 -3.755999999999999894e-01 5.040000000000000036e+00 -3.725999999999999868e-01 2.733000000000000114e+02 -2.161999999999999886e+02 6.076000000000000227e+02 4.164000000000000000e+03
4.602499999999999858e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.304999999999999716e+00 -1.076999999999999957e+00 5.200999999999999623e+00 -3.689999999999999947e-01 5.040000000000000036e+00 -3.790000000000000036e-01 2.735000000000000000e+02 -2.160999999999999943e+02 6.102999999999999545e+02 4.164000000000000000e+03
4.603799999999999670e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.306000000000000050e+00 -1.076999999999999957e+00 5.198000000000000398e+00 -3.623999999999999999e-01 5.041000000000000369e+00 -3.855999999999999983e-01 2.736999999999999886e+02 -2.160000000000000000e+02 6.128999999999999773e+02 4.164000000000000000e+03
4.604999999999999716e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.307000000000000384e+00 -1.076999999999999957e+00 5.195000000000000284e+00 -3.558000000000000052e-01 5.041000000000000369e+00 -3.921999999999999931e-01 2.738000000000000114e+02 -2.158000000000000114e+02 6.156000000000000227e+02 4.164000000000000000e+03
4.606199999999999761e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.307999999999999829e+00 -1.076999999999999957e+00 5.192000000000000171e+00 -3.491000000000000214e-01 5.041999999999999815e+00 -3.988999999999999768e-01 2.740000000000000000e+02 -2.155999999999999943e+02 6.182000000000000455e+02 4.164000000000000000e+03
4.607500000000000284e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.307999999999999829e+00 -1.076999999999999957e+00 5.189000000000000057e+00 -3.425000000000000266e-01 5.043000000000000149e+00 -4.057000000000000051e-01 2.741999999999999886e+02 -2.153000000000000114e+02 6.207999999999999545e+02 4.164000000000000000e+03
4.608800000000000097e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.309000000000000163e+00 -1.076000000000000068e+00 5.185999999999999943e+00 -3.360000000000000209e-01 5.043000000000000149e+00 -4.124999999999999778e-01 2.743999999999999773e+02 -2.150000000000000000e+02 6.233999999999999773e+02 4.164000000000000000e+03
4.610000000000000142e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.309999999999999609e+00 -1.076000000000000068e+00 5.182999999999999829e+00 -3.294000000000000261e-01 5.043999999999999595e+00 -4.194999999999999840e-01 2.746000000000000227e+02 -2.146999999999999886e+02 6.260000000000000000e+02 4.163000000000000000e+03
4.611299999999999955e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.310999999999999943e+00 -1.074999999999999956e+00 5.179999999999999716e+00 -3.229000000000000203e-01 5.044999999999999929e+00 -4.264999999999999902e-01 2.746999999999999886e+02 -2.143000000000000114e+02 6.286000000000000227e+02 4.163000000000000000e+03
4.612500000000000000e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.211999999999999922e+01 5.310999999999999943e+00 -1.074999999999999956e+00 5.176999999999999602e+00 -3.163000000000000256e-01 5.044999999999999929e+00 -4.335999999999999854e-01 2.748999999999999773e+02 -2.139000000000000057e+02 6.312000000000000455e+02 4.163000000000000000e+03
